a,H,V
0.782123,0.907821,1.99447
0.786313,0.907821,1.994858
0.790503,0.907821,1.99523
0.794693,0.907821,1.995586
0.798883,0.907821,1.995927
0.803073,0.907821,1.996253
0.807263,0.907821,1.996563
0.811453,0.907821,1.996859
0.815642,0.907821,1.99714
0.819832,0.907821,1.997407
0.824022,0.907821,1.997659
0.828212,0.907821,1.997898
0.832402,0.907821,1.998122
0.836592,0.907821,1.998333
0.840782,0.907821,1.99853
0.844972,0.907821,1.998714
0.849162,0.907821,1.998885
0.853352,0.907821,1.999044
0.857542,0.907821,1.999189
0.861732,0.907821,1.999322
0.865922,0.907821,1.999442
0.870112,0.907821,1.99955
0.874302,0.907821,1.999646
0.878492,0.907821,1.99973
0.882682,0.907821,1.999803
0.886872,0.907821,1.999864
0.891061,0.907821,1.999913
0.895251,0.907821,1.999951
0.899441,0.907821,1.999979
0.903631,0.907821,1.999995
0.907821,0.907821,2.0
0.912011,0.907821,1.999995
0.916201,0.907821,1.999979
0.920391,0.907821,1.999953
0.924581,0.907821,1.999916
0.928771,0.907821,1.99987
0.932961,0.907821,1.999813
0.937151,0.907821,1.999747
0.941341,0.907821,1.999671
0.945531,0.907821,1.999586
0.949721,0.907821,1.999491
0.953911,0.907821,1.999387
0.958101,0.907821,1.999274
0.962291,0.907821,1.999152
0.96648,0.907821,1.999021
0.97067,0.907821,1.998881
0.97486,0.907821,1.998732
0.97905,0.907821,1.998575
0.98324,0.907821,1.99841
0.98743,0.907821,1.998236
0.99162,0.907821,1.998054
0.99581,0.907821,1.997864
1.0,0.907821,1.997666
0.25,0.912011,1.683194
0.25419,0.912011,1.689308
0.25838,0.912011,1.695322
0.26257,0.912011,1.701238
0.26676,0.912011,1.707057
0.27095,0.912011,1.712781
0.27514,0.912011,1.718411
0.27933,0.912011,1.723948
0.28352,0.912011,1.729395
0.287709,0.912011,1.734753
0.291899,0.912011,1.740023
0.296089,0.912011,1.745206
0.300279,0.912011,1.750304
0.304469,0.912011,1.755318
0.308659,0.912011,1.76025
0.312849,0.912011,1.7651
0.317039,0.912011,1.769871
0.321229,0.912011,1.774562
0.325419,0.912011,1.779176
0.329609,0.912011,1.783714
0.333799,0.912011,1.788176
0.337989,0.912011,1.792565
0.342179,0.912011,1.79688
0.346369,0.912011,1.801124
0.350559,0.912011,1.805296
0.354749,0.912011,1.809399
0.358939,0.912011,1.813434
0.363128,0.912011,1.817401
0.367318,0.912011,1.821301
0.371508,0.912011,1.825135
0.375698,0.912011,1.828905
0.379888,0.912011,1.832611
0.384078,0.912011,1.836255
0.388268,0.912011,1.839836
0.392458,0.912011,1.843357
0.396648,0.912011,1.846818
0.400838,0.912011,1.850219
0.405028,0.912011,1.853562
0.409218,0.912011,1.856848
0.413408,0.912011,1.860078
0.417598,0.912011,1.863251
0.421788,0.912011,1.86637
0.425978,0.912011,1.869434
0.430168,0.912011,1.872446
0.434358,0.912011,1.875404
0.438547,0.912011,1.878311
0.442737,0.912011,1.881167
0.446927,0.912011,1.883972
0.451117,0.912011,1.886728
0.455307,0.912011,1.889435
0.459497,0.912011,1.892094
0.463687,0.912011,1.894705
0.467877,0.912011,1.89727
0.472067,0.912011,1.899788
0.476257,0.912011,1.902261
0.480447,0.912011,1.904689
0.484637,0.912011,1.907073
0.488827,0.912011,1.909414
0.493017,0.912011,1.911711
0.497207,0.912011,1.913966
0.501397,0.912011,1.91618
0.505587,0.912011,1.918352
0.509777,0.912011,1.920484
0.513966,0.912011,1.922576
0.518156,0.912011,1.924628
0.522346,0.912011,1.926642
0.526536,0.912011,1.928617
0.530726,0.912011,1.930554
0.534916,0.912011,1.932455
0.539106,0.912011,1.934318
0.543296,0.912011,1.936146
0.547486,0.912011,1.937938
0.551676,0.912011,1.939694
0.555866,0.912011,1.941416
0.560056,0.912011,1.943104
0.564246,0.912011,1.944758
0.568436,0.912011,1.946379
0.572626,0.912011,1.947967
0.576816,0.912011,1.949522
0.581006,0.912011,1.951046
0.585196,0.912011,1.952539
0.589385,0.912011,1.954
0.593575,0.912011,1.955431
0.597765,0.912011,1.956832
0.601955,0.912011,1.958203
0.606145,0.912011,1.959545
0.610335,0.912011,1.960858
0.614525,0.912011,1.962142
0.618715,0.912011,1.963398
0.622905,0.912011,1.964627
0.627095,0.912011,1.965828
0.631285,0.912011,1.967003
0.635475,0.912011,1.96815
0.639665,0.912011,1.969272
0.643855,0.912011,1.970368
0.648045,0.912011,1.971438
0.652235,0.912011,1.972483
0.656425,0.912011,1.973504
0.660615,0.912011,1.974499
0.664804,0.912011,1.975471
0.668994,0.912011,1.976419
0.673184,0.912011,1.977344
0.677374,0.912011,1.978245
0.681564,0.912011,1.979124
0.685754,0.912011,1.97998
0.689944,0.912011,1.980814
0.694134,0.912011,1.981627
0.698324,0.912011,1.982417
0.702514,0.912011,1.983186
0.706704,0.912011,1.983935
0.710894,0.912011,1.984662
0.715084,0.912011,1.98537
0.719274,0.912011,1.986057
0.723464,0.912011,1.986724
0.727654,0.912011,1.987371
0.731844,0.912011,1.988
0.736034,0.912011,1.988609
0.740223,0.912011,1.989199
0.744413,0.912011,1.989771
0.748603,0.912011,1.990325
0.752793,0.912011,1.99086
0.756983,0.912011,1.991378
0.761173,0.912011,1.991878
0.765363,0.912011,1.992361
0.769553,0.912011,1.992827
0.773743,0.912011,1.993276
0.777933,0.912011,1.993709
0.782123,0.912011,1.994125
0.786313,0.912011,1.994525
0.790503,0.912011,1.994908
0.794693,0.912011,1.995277
0.798883,0.912011,1.995629
0.803073,0.912011,1.995967
0.807263,0.912011,1.996289
0.811453,0.912011,1.996597
0.815642,0.912011,1.996889
0.819832,0.912011,1.997168
0.824022,0.912011,1.997432
0.828212,0.912011,1.997682
0.832402,0.912011,1.997918
0.836592,0.912011,1.99814
0.840782,0.912011,1.998349
0.844972,0.912011,1.998544
0.849162,0.912011,1.998727
0.853352,0.912011,1.998896
0.857542,0.912011,1.999053
0.861732,0.912011,1.999197
0.865922,0.912011,1.999328
0.870112,0.912011,1.999447
0.874302,0.912011,1.999554
0.878492,0.912011,1.99965
0.882682,0.912011,1.999733
0.886872,0.912011,1.999805
0.891061,0.912011,1.999865
0.895251,0.912011,1.999914
0.899441,0.912011,1.999952
0.903631,0.912011,1.999979
0.907821,0.912011,1.999995
0.912011,0.912011,2.0
0.916201,0.912011,1.999995
0.920391,0.912011,1.999979
0.924581,0.912011,1.999953
0.928771,0.912011,1.999917
0.932961,0.912011,1.999871
0.937151,0.912011,1.999815
0.941341,0.912011,1.99975
0.945531,0.912011,1.999674
0.949721,0.912011,1.99959
0.953911,0.912011,1.999496
0.958101,0.912011,1.999393
0.962291,0.912011,1.99928
0.96648,0.912011,1.999159
0.97067,0.912011,1.999029
0.97486,0.912011,1.998891
0.97905,0.912011,1.998743
0.98324,0.912011,1.998588
0.98743,0.912011,1.998424
0.99162,0.912011,1.998251
0.99581,0.912011,1.998071
1.0,0.912011,1.997883
0.25,0.916201,1.681508
0.25419,0.916201,1.687622
0.25838,0.916201,1.693636
0.26257,0.916201,1.699553
0.26676,0.916201,1.705373
0.27095,0.916201,1.711098
0.27514,0.916201,1.71673
0.27933,0.916201,1.72227
0.28352,0.916201,1.72772
0.287709,0.916201,1.73308
0.291899,0.916201,1.738353
0.296089,0.916201,1.74354
0.300279,0.916201,1.748643
0.304469,0.916201,1.753661
0.308659,0.916201,1.758598
0.312849,0.916201,1.763453
0.317039,0.916201,1.768229
0.321229,0.916201,1.772926
0.325419,0.916201,1.777546
0.329609,0.916201,1.78209
0.333799,0.916201,1.786559
0.337989,0.916201,1.790954
0.342179,0.916201,1.795277
0.346369,0.916201,1.799528
0.350559,0.916201,1.803708
0.354749,0.916201,1.807819
0.358939,0.916201,1.811861
0.363128,0.916201,1.815836
0.367318,0.916201,1.819745
0.371508,0.916201,1.823588
0.375698,0.916201,1.827367
0.379888,0.916201,1.831082
0.384078,0.916201,1.834735
0.388268,0.916201,1.838326
0.392458,0.916201,1.841856
0.396648,0.916201,1.845327
0.400838,0.916201,1.848738
0.405028,0.916201,1.852092
0.409218,0.916201,1.855388
0.413408,0.916201,1.858627
0.417598,0.916201,1.861812
0.421788,0.916201,1.864941
0.425978,0.916201,1.868016
0.430168,0.916201,1.871038
0.434358,0.916201,1.874008
0.438547,0.916201,1.876926
0.442737,0.916201,1.879793
0.446927,0.916201,1.88261
0.451117,0.916201,1.885377
0.455307,0.916201,1.888096
0.459497,0.916201,1.890766
0.463687,0.916201,1.89339
0.467877,0.916201,1.895966
0.472067,0.916201,1.898496
0.476257,0.916201,1.900981
0.480447,0.916201,1.903422
0.484637,0.916201,1.905818
0.488827,0.916201,1.90817
0.493017,0.916201,1.91048
0.497207,0.916201,1.912748
0.501397,0.916201,1.914973
0.505587,0.916201,1.917158
0.509777,0.916201,1.919303
0.513966,0.916201,1.921407
0.518156,0.916201,1.923472
0.522346,0.916201,1.925498
0.526536,0.916201,1.927486
0.530726,0.916201,1.929437
0.534916,0.916201,1.93135
0.539106,0.916201,1.933226
0.543296,0.916201,1.935067
0.547486,0.916201,1.936871
0.551676,0.916201,1.938641
0.555866,0.916201,1.940376
0.560056,0.916201,1.942076
0.564246,0.916201,1.943743
0.568436,0.916201,1.945377
0.572626,0.916201,1.946978
0.576816,0.916201,1.948547
0.581006,0.916201,1.950084
0.585196,0.916201,1.951589
0.589385,0.916201,1.953064
0.593575,0.916201,1.954507
0.597765,0.916201,1.955921
0.601955,0.916201,1.957305
0.606145,0.916201,1.95866
0.610335,0.916201,1.959986
0.614525,0.916201,1.961284
0.618715,0.916201,1.962553
0.622905,0.916201,1.963795
0.627095,0.916201,1.965009
0.631285,0.916201,1.966196
0.635475,0.916201,1.967357
0.639665,0.916201,1.968492
0.643855,0.916201,1.9696
0.648045,0.916201,1.970684
0.652235,0.916201,1.971742
0.656425,0.916201,1.972775
0.660615,0.916201,1.973784
0.664804,0.916201,1.974768
0.668994,0.916201,1.975729
0.673184,0.916201,1.976667
0.677374,0.916201,1.977581
0.681564,0.916201,1.978473
0.685754,0.916201,1.979342
0.689944,0.916201,1.980188
0.694134,0.916201,1.981013
0.698324,0.916201,1.981816
0.702514,0.916201,1.982598
0.706704,0.916201,1.983359
0.710894,0.916201,1.9841
0.715084,0.916201,1.984819
0.719274,0.916201,1.985519
0.723464,0.916201,1.986199
0.727654,0.916201,1.986859
0.731844,0.916201,1.987499
0.736034,0.916201,1.988121
0.740223,0.916201,1.988724
0.744413,0.916201,1.989308
0.748603,0.916201,1.989874
0.752793,0.916201,1.990422
0.756983,0.916201,1.990952
0.761173,0.916201,1.991464
0.765363,0.916201,1.991959
0.769553,0.916201,1.992437
0.773743,0.916201,1.992898
0.777933,0.916201,1.993343
0.782123,0.916201,1.993771
0.786313,0.916201,1.994182
0.790503,0.916201,1.994578
0.794693,0.916201,1.994958
0.798883,0.916201,1.995323
0.803073,0.916201,1.995672
0.807263,0.916201,1.996006
0.811453,0.916201,1.996325
0.815642,0.916201,1.996629
0.819832,0.916201,1.996919
0.824022,0.916201,1.997195
0.828212,0.916201,1.997456
0.832402,0.916201,1.997704
0.836592,0.916201,1.997938
0.840782,0.916201,1.998158
0.844972,0.916201,1.998364
0.849162,0.916201,1.998558
0.853352,0.916201,1.998739
0.857542,0.916201,1.998906
0.861732,0.916201,1.999061
0.865922,0.916201,1.999204
0.870112,0.916201,1.999334
0.874302,0.916201,1.999452
0.878492,0.916201,1.999559
0.882682,0.916201,1.999653
0.886872,0.916201,1.999735
0.891061,0.916201,1.999807
0.895251,0.916201,1.999866
0.899441,0.916201,1.999915
0.903631,0.916201,1.999952
0.907821,0.916201,1.999979
0.912011,0.916201,1.999995
0.916201,0.916201,2.0
0.920391,0.916201,1.999995
0.924581,0.916201,1.999979
0.928771,0.916201,1.999954
0.932961,0.916201,1.999918
0.937151,0.916201,1.999872
0.941341,0.916201,1.999817
0.945531,0.916201,1.999752
0.949721,0.916201,1.999677
0.953911,0.916201,1.999593
0.958101,0.916201,1.9995
0.962291,0.916201,1.999398
0.96648,0.916201,1.999287
0.97067,0.916201,1.999167
0.97486,0.916201,1.999038
0.97905,0.916201,1.9989
0.98324,0.916201,1.998754
0.98743,0.916201,1.9986
0.99162,0.916201,1.998437
0.99581,0.916201,1.998267
1.0,0.916201,1.998088
0.25,0.920391,1.67983
0.25419,0.920391,1.685943
0.25838,0.920391,1.691958
0.26257,0.920391,1.697875
0.26676,0.920391,1.703696
0.27095,0.920391,1.709422
0.27514,0.920391,1.715056
0.27933,0.920391,1.720598
0.28352,0.920391,1.72605
0.287709,0.920391,1.731414
0.291899,0.920391,1.73669
0.296089,0.920391,1.741881
0.300279,0.920391,1.746987
0.304469,0.920391,1.75201
0.308659,0.920391,1.756951
0.312849,0.920391,1.761812
0.317039,0.920391,1.766593
0.321229,0.920391,1.771296
0.325419,0.920391,1.775922
0.329609,0.920391,1.780472
0.333799,0.920391,1.784947
0.337989,0.920391,1.789349
0.342179,0.920391,1.793678
0.346369,0.920391,1.797936
0.350559,0.920391,1.802124
0.354749,0.920391,1.806243
0.358939,0.920391,1.810293
0.363128,0.920391,1.814276
0.367318,0.920391,1.818193
0.371508,0.920391,1.822045
0.375698,0.920391,1.825832
0.379888,0.920391,1.829556
0.384078,0.920391,1.833218
0.388268,0.920391,1.836818
0.392458,0.920391,1.840358
0.396648,0.920391,1.843838
0.400838,0.920391,1.84726
0.405028,0.920391,1.850623
0.409218,0.920391,1.853929
0.413408,0.920391,1.857179
0.417598,0.920391,1.860374
0.421788,0.920391,1.863514
0.425978,0.920391,1.8666
0.430168,0.920391,1.869632
0.434358,0.920391,1.872613
0.438547,0.920391,1.875542
0.442737,0.920391,1.87842
0.446927,0.920391,1.881248
0.451117,0.920391,1.884027
0.455307,0.920391,1.886757
0.459497,0.920391,1.889439
0.463687,0.920391,1.892074
0.467877,0.920391,1.894662
0.472067,0.920391,1.897204
0.476257,0.920391,1.899701
0.480447,0.920391,1.902153
0.484637,0.920391,1.904561
0.488827,0.920391,1.906926
0.493017,0.920391,1.909248
0.497207,0.920391,1.911528
0.501397,0.920391,1.913766
0.505587,0.920391,1.915963
0.509777,0.920391,1.91812
0.513966,0.920391,1.920237
0.518156,0.920391,1.922314
0.522346,0.920391,1.924353
0.526536,0.920391,1.926354
0.530726,0.920391,1.928317
0.534916,0.920391,1.930242
0.539106,0.920391,1.932132
0.543296,0.920391,1.933985
0.547486,0.920391,1.935802
0.551676,0.920391,1.937584
0.555866,0.920391,1.939332
0.560056,0.920391,1.941045
0.564246,0.920391,1.942725
0.568436,0.920391,1.944372
0.572626,0.920391,1.945986
0.576816,0.920391,1.947567
0.581006,0.920391,1.949117
0.585196,0.920391,1.950635
0.589385,0.920391,1.952123
0.593575,0.920391,1.95358
0.597765,0.920391,1.955006
0.601955,0.920391,1.956404
0.606145,0.920391,1.957771
0.610335,0.920391,1.95911
0.614525,0.920391,1.96042
0.618715,0.920391,1.961703
0.622905,0.920391,1.962957
0.627095,0.920391,1.964184
0.631285,0.920391,1.965385
0.635475,0.920391,1.966558
0.639665,0.920391,1.967706
0.643855,0.920391,1.968827
0.648045,0.920391,1.969924
0.652235,0.920391,1.970994
0.656425,0.920391,1.972041
0.660615,0.920391,1.973062
0.664804,0.920391,1.97406
0.668994,0.920391,1.975033
0.673184,0.920391,1.975983
0.677374,0.920391,1.976911
0.681564,0.920391,1.977815
0.685754,0.920391,1.978696
0.689944,0.920391,1.979556
0.694134,0.920391,1.980393
0.698324,0.920391,1.981209
0.702514,0.920391,1.982004
0.706704,0.920391,1.982777
0.710894,0.920391,1.98353
0.715084,0.920391,1.984262
0.719274,0.920391,1.984974
0.723464,0.920391,1.985666
0.727654,0.920391,1.986338
0.731844,0.920391,1.986991
0.736034,0.920391,1.987625
0.740223,0.920391,1.98824
0.744413,0.920391,1.988837
0.748603,0.920391,1.989415
0.752793,0.920391,1.989975
0.756983,0.920391,1.990517
0.761173,0.920391,1.991042
0.765363,0.920391,1.991549
0.769553,0.920391,1.992039
0.773743,0.920391,1.992512
0.777933,0.920391,1.992968
0.782123,0.920391,1.993408
0.786313,0.920391,1.993832
0.790503,0.920391,1.994239
0.794693,0.920391,1.994631
0.798883,0.920391,1.995007
0.803073,0.920391,1.995368
0.807263,0.920391,1.995714
0.811453,0.920391,1.996044
0.815642,0.920391,1.99636
0.819832,0.920391,1.996662
0.824022,0.920391,1.996949
0.828212,0.920391,1.997222
0.832402,0.920391,1.997481
0.836592,0.920391,1.997726
0.840782,0.920391,1.997957
0.844972,0.920391,1.998175
0.849162,0.920391,1.99838
0.853352,0.920391,1.998572
0.857542,0.920391,1.998751
0.861732,0.920391,1.998917
0.865922,0.920391,1.99907
0.870112,0.920391,1.999212
0.874302,0.920391,1.999341
0.878492,0.920391,1.999458
0.882682,0.920391,1.999563
0.886872,0.920391,1.999656
0.891061,0.920391,1.999738
0.895251,0.920391,1.999808
0.899441,0.920391,1.999867
0.903631,0.920391,1.999916
0.907821,0.920391,1.999953
0.912011,0.920391,1.999979
0.916201,0.920391,1.999995
0.920391,0.920391,2.0
0.924581,0.920391,1.999995
0.928771,0.920391,1.999979
0.932961,0.920391,1.999954
0.937151,0.920391,1.999919
0.941341,0.920391,1.999873
0.945531,0.920391,1.999818
0.949721,0.920391,1.999754
0.953911,0.920391,1.99968
0.958101,0.920391,1.999597
0.962291,0.920391,1.999505
0.96648,0.920391,1.999403
0.97067,0.920391,1.999293
0.97486,0.920391,1.999174
0.97905,0.920391,1.999046
0.98324,0.920391,1.99891
0.98743,0.920391,1.998765
0.99162,0.920391,1.998612
0.99581,0.920391,1.998451
1.0,0.920391,1.998282
0.25,0.924581,1.678159
0.25419,0.924581,1.684273
0.25838,0.924581,1.690287
0.26257,0.924581,1.696204
0.26676,0.924581,1.702026
0.27095,0.924581,1.707754
0.27514,0.924581,1.713389
0.27933,0.924581,1.718933
0.28352,0.924581,1.724388
0.287709,0.924581,1.729754
0.291899,0.924581,1.735034
0.296089,0.924581,1.740228
0.300279,0.924581,1.745338
0.304469,0.924581,1.750365
0.308659,0.924581,1.755311
0.312849,0.924581,1.760176
0.317039,0.924581,1.764962
0.321229,0.924581,1.769671
0.325419,0.924581,1.774302
0.329609,0.924581,1.778858
0.333799,0.924581,1.78334
0.337989,0.924581,1.787748
0.342179,0.924581,1.792084
0.346369,0.924581,1.796349
0.350559,0.924581,1.800545
0.354749,0.924581,1.804671
0.358939,0.924581,1.808729
0.363128,0.924581,1.81272
0.367318,0.924581,1.816645
0.371508,0.924581,1.820505
0.375698,0.924581,1.824301
0.379888,0.924581,1.828034
0.384078,0.924581,1.831704
0.388268,0.924581,1.835314
0.392458,0.924581,1.838863
0.396648,0.924581,1.842353
0.400838,0.924581,1.845784
0.405028,0.924581,1.849157
0.409218,0.924581,1.852473
0.413408,0.924581,1.855733
0.417598,0.924581,1.858938
0.421788,0.924581,1.862088
0.425978,0.924581,1.865184
0.430168,0.924581,1.868228
0.434358,0.924581,1.871219
0.438547,0.924581,1.874159
0.442737,0.924581,1.877048
0.446927,0.924581,1.879888
0.451117,0.924581,1.882677
0.455307,0.924581,1.885419
0.459497,0.924581,1.888112
0.463687,0.924581,1.890758
0.467877,0.924581,1.893358
0.472067,0.924581,1.895912
0.476257,0.924581,1.898421
0.480447,0.924581,1.900885
0.484637,0.924581,1.903305
0.488827,0.924581,1.905681
0.493017,0.924581,1.908015
0.497207,0.924581,1.910307
0.501397,0.924581,1.912557
0.505587,0.924581,1.914767
0.509777,0.924581,1.916936
0.513966,0.924581,1.919065
0.518156,0.924581,1.921155
0.522346,0.924581,1.923206
0.526536,0.924581,1.925219
0.530726,0.924581,1.927194
0.534916,0.924581,1.929133
0.539106,0.924581,1.931034
0.543296,0.924581,1.9329
0.547486,0.924581,1.93473
0.551676,0.924581,1.936525
0.555866,0.924581,1.938285
0.560056,0.924581,1.940012
0.564246,0.924581,1.941704
0.568436,0.924581,1.943363
0.572626,0.924581,1.94499
0.576816,0.924581,1.946584
0.581006,0.924581,1.948147
0.585196,0.924581,1.949678
0.589385,0.924581,1.951178
0.593575,0.924581,1.952648
0.597765,0.924581,1.954087
0.601955,0.924581,1.955497
0.606145,0.924581,1.956878
0.610335,0.924581,1.95823
0.614525,0.924581,1.959553
0.618715,0.924581,1.960848
0.622905,0.924581,1.962115
0.627095,0.924581,1.963355
0.631285,0.924581,1.964568
0.635475,0.924581,1.965755
0.639665,0.924581,1.966915
0.643855,0.924581,1.968049
0.648045,0.924581,1.969158
0.652235,0.924581,1.970242
